id_reseller,zone,cluster
500002044,1019,B
500002127,1019,D
500002138,1019,B
500002366,1019,C
500026989,1019,A
500027187,1019,A
500027345,1019,A
500027348,1019,B
500027592,1019,B
500027596,1019,B
500027660,1019,B
500027661,1019,A
500027663,1019,A
500027707,1019,C
500028099,1019,B
500028415,1019,B
500028751,1019,A
500028752,1019,B
500028761,1019,D
500028786,1019,B
500028826,1019,B
500028828,1019,A
500028833,1019,B
500029186,1019,A
500029187,1019,B
500029235,1019,A
500029540,1019,A
500029664,1019,A
500029780,1019,C
500029785,1019,B
500029848,1019,A
500030125,1019,B
500030167,1019,A
500030231,1019,A
500030484,1019,B
500030457,1019,B
500030809,1019,A
500030813,1019,B
500031096,1019,A
500031125,1019,A
500031165,1019,A
500031238,1019,A
500036497,1019,A
500036498,1019,B
500036500,1019,B
500136184,1019,B
500136234,1019,B
500136265,1019,C
500136332,1019,B
500136335,1019,A
500136515,1019,B
500161689,1019,B
500161763,1019,B
500161766,1019,A
500162786,1019,B
500162788,1019,A
500163062,1019,B
500163204,1019,B
500163275,1019,A
500165901,1019,B
500166437,1019,B
500166633,1019,A
500166608,1019,A
500166613,1019,B
500166918,1019,B
500167348,1019,A
500167584,1019,A
500167931,1019,A
500168160,1019,B
500168228,1019,A
500168306,1019,B
500168311,1019,A
500170075,1019,B
500170338,1019,A
500170408,1019,B
500170459,1019,C
500170924,1019,B
500170925,1019,C
500170929,1019,E
500170931,1019,B
500171104,1019,D
500171621,1019,B
500171700,1019,C
500171702,1019,B
500171896,1019,A
500171900,1019,B
500172210,1019,A
500172356,1019,C
500172212,1019,A
500172362,1019,B
500172553,1019,B
500172734,1019,B
500172736,1019,A
500172994,1019,A
500172894,1019,C
500173100,1019,B
500173380,1019,A
500173489,1019,B
500173492,1019,A
500173493,1019,B
500173557,1019,A
500173638,1019,C
500174186,1019,B
500174187,1019,A
500174315,1019,C
500174586,1019,C
500174894,1019,C
500174900,1019,A
500175203,1019,A
500175525,1019,B
500176178,1019,B
500176190,1019,B
500176193,1019,B
500176204,1019,B
500176210,1019,B
500176335,1019,B
500176693,1019,A
500176699,1019,B
500176709,1019,A
500176711,1019,C
500177039,1019,A
500177186,1019,C
500177190,1019,A
500177191,1019,C
500177192,1019,B
500177660,1019,A
500177664,1019,B
500177665,1019,A
500177681,1019,A
500177880,1019,C
500177883,1019,C
500178019,1019,B
500178020,1019,A
500178433,1019,A
500178448,1019,B
500178450,1019,C
500178684,1019,C
500178685,1019,A
500178791,1019,A
500179090,1019,A
500179092,1019,A
500179095,1019,C
500179172,1019,A
500179402,1019,A
500179413,1019,A
500179414,1019,B
500179579,1019,B
500179580,1019,B
500179581,1019,B
500180566,1019,B
500180570,1019,B
500181033,1019,A
500181164,1019,B
500181699,1019,B
500181833,1019,B
500181985,1019,A
500182126,1019,B
500182238,1019,B
500182239,1019,B
500182412,1019,A
500182835,1019,C
500183187,1019,A
500183191,1019,B
500183379,1019,C
500183519,1019,B
500183728,1019,A
500183736,1019,B
500184040,1019,A
500184043,1019,C
500184047,1019,B
500184050,1019,B
500184228,1019,B
500184231,1019,B
500184315,1019,B
500184767,1019,B
500184963,1019,B
500184970,1019,B
500184973,1019,B
500185383,1019,B
500185957,1019,A
500186040,1019,A
500186268,1019,A
500186317,1019,B
500292755,1019,B
500292845,1019,C
500294309,1019,A
500294313,1019,A
500294527,1019,A
500294538,1019,A
500294669,1019,B
500299640,1019,B
500300276,1019,B
500300749,1019,A
500300756,1019,B
500300757,1019,B
500302317,1019,B
500302430,1019,B
500304447,1019,B
500304963,1019,B
500305098,1019,B
500305105,1019,A
500305110,1019,B
500305247,1019,B
500306445,1019,A
500307072,1019,B
500307937,1019,A
500308059,1019,A
500309161,1019,B
500309080,1019,B
500309347,1019,A
500309769,1019,A
500310647,1019,A
500310649,1019,A
500310954,1019,A
500311878,1019,B
500311673,1019,B
500312821,1019,A
500313299,1019,A
500313490,1019,C
500313888,1019,B
500315855,1019,B
500316005,1019,B
500316008,1019,A
500316416,1019,B
500316742,1019,B
500316745,1019,A
500317909,1019,B
500318312,1019,A
500318694,1019,B
500318697,1019,C
500318700,1019,A
500318701,1019,B
500318879,1019,B
500318881,1019,B
500319676,1019,C
500319788,1019,B
500325990,1019,B
500325991,1019,A
500326176,1019,A
500326268,1019,A
500326520,1019,A
500326521,1019,A
500327094,1019,A
500327095,1019,B
500327486,1019,A
500327489,1019,A
500327919,1019,C
500328221,1019,A
500328225,1019,C
500328568,1019,A
500328570,1019,B
500329320,1019,A
500329370,1019,A
500329372,1019,C
500330465,1019,A
500330469,1019,A
500330640,1019,B
500330641,1019,B
500330755,1019,B
500330986,1019,B
500330990,1019,A
500331407,1019,B
500332060,1019,B
500332375,1019,B
500332496,1019,B
500332565,1019,B
500332572,1019,A
500333171,1019,A
500333478,1019,B
500333483,1019,B
500333653,1019,B
500333655,1019,A
500333893,1019,A
500333895,1019,A
500338158,1019,A
500352925,1019,B
500352927,1019,B
500352999,1019,A
500357882,1019,B
500363264,1019,B
500363417,1019,B
500363519,1019,B
500363520,1019,B
500363523,1019,B
500363621,1019,A
500363756,1019,C
500363762,1019,B
500374223,1019,A
500374230,1019,B
500375634,1019,A
500375770,1019,A
500375777,1019,B
500375926,1019,C
500376219,1019,A
500376490,1019,A
500376491,1019,A
500376810,1019,B
500376813,1019,B
500377183,1019,B
500377432,1019,B
500377438,1019,B
500377440,1019,A
500377587,1019,B
500378027,1019,A
500378173,1019,B
500378366,1019,B
500378680,1019,A
500378681,1019,B
500379374,1019,B
500379382,1019,B
500379385,1019,A
500379923,1019,B
500379924,1019,D
500379925,1019,A
500380103,1019,B
500380393,1019,B
500380579,1019,A
500380819,1019,A
500381020,1019,B
500381526,1019,B
500381537,1019,A
500381540,1019,B
500381825,1019,D
500381770,1019,B
500381771,1019,A
500382071,1019,A
500382075,1019,A
500382268,1019,B
500385040,1019,B
500386342,1019,B
500386772,1019,C
500387303,1019,B
500387508,1019,A
500387680,1019,B
500387686,1019,A
500387764,1019,B
500388468,1019,A
500388878,1019,C
500389259,1019,A
500389705,1019,A
500389712,1019,B
500390055,1019,A
500393725,1019,A
500390243,1019,B
500390249,1019,B
500390421,1019,A
500390426,1019,B
500390666,1019,A
500392446,1019,A
500393164,1019,B
500393167,1019,B
500393170,1019,A
500393177,1019,B
500393732,1019,B
500393733,1019,C
500393734,1019,B
500393737,1019,B
500394499,1019,B
500394665,1019,A
500394942,1019,B
500394953,1019,B
500395129,1019,D
500395131,1019,B
500395393,1019,B
500395398,1019,B
500395399,1019,A
500395400,1019,B
500395401,1019,B
500395672,1019,A
500395893,1019,A
500396113,1019,C
500396294,1019,A
500396789,1019,B
500397559,1019,B
500397721,1019,B
500397888,1019,B
500398067,1019,B
500522745,1019,A
500545951,1019,B
500522752,1019,B
500543601,1019,C
500543603,1019,A
500543951,1019,B
500543605,1019,A
500543807,1019,B
500543952,1019,B
500544145,1019,A
500544146,1019,B
500544147,1019,B
500545266,1019,B
500545275,1019,B
500545525,1019,A
500545531,1019,B
500546429,1019,A
500546725,1019,A
500547441,1019,B
500547754,1019,A
500547997,1019,A
500547999,1019,A
500548530,1019,B
500548535,1019,A
500551319,1019,B
500548538,1019,B
500548889,1019,A
500548895,1019,B
500549080,1019,A
500549661,1019,C
500549665,1019,A
500550131,1019,A
500550370,1019,A
500550518,1019,B
500550519,1019,B
500550522,1019,B
500550757,1019,A
500551009,1019,A
500551922,1019,E
500551923,1019,A
500552168,1019,B
500552415,1019,B
500552416,1019,C
500552417,1019,A
500552421,1019,A
500552610,1019,A
500553301,1019,B
500554395,1019,B
500554555,1019,A
500554803,1019,B
500555694,1019,B
500555697,1019,B
500555883,1019,B
500556537,1019,B
500556901,1019,B
500557051,1019,A
500557343,1019,B
500557200,1019,A
500557506,1019,A
500557900,1019,A
500557904,1019,B
500558151,1019,B
500558398,1019,A
500558605,1019,C
500558606,1019,B
500558607,1019,B
500558801,1019,A
500559758,1019,A
500559759,1019,B
500560102,1013,C
500560846,1019,B
500561035,1019,B
500561918,1019,B
500561919,1019,A
500562095,1019,A
500562096,1019,B
500562097,1019,B
500563362,1019,B
500563363,1019,B
500563561,1019,B
500563563,1019,B
500564075,1019,B
500564401,1019,B
500564403,1019,B
500564578,1019,B
500564744,1019,A
500564964,1019,B
500564965,1019,B
500565061,1019,B
500565291,1019,B
500565734,1019,B
500565957,1019,A
500565962,1019,A
500566107,1019,B
500566108,1019,B
500566109,1019,B
500566111,1019,A
500566278,1019,B
500566280,1019,B
500566282,1019,A
500566283,1019,B
500566460,1019,B
500566461,1019,A
500566892,1019,A
500567287,1019,A
500567603,1019,C
500567753,1019,B
500567901,1019,B
500567902,1019,B
500567903,1019,B
500568074,1019,A
500568427,1019,B
500570201,1019,A
500570556,1019,A
500570557,1019,B
500570558,1019,A
500574335,1019,B
500576824,1019,B
500577089,1019,B
500577095,1019,A
500577096,1019,B
500577099,1019,B
500580570,1019,B
500581020,1019,B
500581026,1019,B
500581170,1019,B
500585419,1019,A
500585631,1019,B
500586024,1019,A
500586026,1019,B
500586030,1019,A
500587917,1019,B
500588044,1019,B
500588472,1019,B
500588846,1019,C
500588851,1019,A
500589099,1019,B
500589883,1019,B
500590063,1019,B
500590462,1019,A
500590465,1019,A
500590468,1019,A
500590684,1019,A
500591040,1019,B
500591043,1019,B
500592790,1019,A
500592791,1019,C
500592798,1019,A
500592799,1019,A
500592994,1019,B
500593263,1019,C
500593265,1019,B
500593407,1019,A
500594102,1019,B
500594103,1019,A
500594104,1019,B
500595352,1019,B
500595357,1019,A
500595519,1019,B
500595527,1019,B
500595988,1019,A
500595989,1019,D
500596364,1019,A
500596522,1019,B
500596524,1019,A
500596694,1019,B
500596696,1019,B
500596910,1019,B
500596911,1019,A
500597389,1019,B
500597939,1019,B
500597942,1019,B
500598065,1019,A
500598205,1019,A
500598207,1019,C
500598723,1019,A
500599097,1019,A
500599992,1019,B
500604397,1019,A
500604580,1019,B
500605102,1019,B
500605277,1019,B
500605483,1019,A
500605487,1019,B
500605700,1019,B
500605701,1019,A
500605707,1019,C
500606280,1019,A
500606283,1019,A
500606497,1019,A
500606633,1019,B
500606634,1019,B
500607346,1019,E
500607348,1019,A
500607511,1019,B
500607514,1019,B
500607746,1019,A
500607750,1019,C
500607934,1019,A
500607935,1019,A
500608352,1019,A
500608353,1019,B
500608612,1019,C
500608614,1019,B
500608616,1019,B
500608815,1019,B
500608816,1019,A
500609014,1019,B
500609017,1019,A
500609396,1019,B
500609581,1019,B
500609582,1019,A
500609773,1019,B
500609958,1019,C
500610413,1019,B
500610415,1019,A
500610420,1019,A
500610424,1019,B
500610673,1019,B
500610674,1019,B
500623895,1019,C
500611352,1019,C
500623897,1019,B
500612133,1019,B
500612361,1019,B
500612363,1019,B
500612365,1019,B
500618007,1019,A
500618972,1019,B
500619322,1019,B
500619323,1019,B
500620112,1019,A
500620462,1019,B
500620609,1019,B
500621901,1019,B
500621902,1019,B
500621906,1019,A
500621908,1019,B
500622044,1019,B
500622053,1019,A
500622414,1019,A
500622898,1019,B
500623091,1019,A
500623092,1019,B
500623093,1019,A
500624071,1019,A
500624073,1019,B
500624074,1019,B
500624271,1019,A
500624272,1019,B
500624566,1019,A
500624753,1019,B
500625089,1019,B
500625618,1019,B
500625621,1019,A
500625967,1019,B
500625991,1019,B
500626162,1019,B
500626862,1019,B
500626863,1019,B
500629233,1019,B
500629418,1019,A
500629419,1019,A
500627555,1019,A
500628085,1019,A
500628255,1019,A
500628260,1019,C
500628262,1019,B
500628263,1019,B
500628268,1019,A
500628465,1019,B
500628469,1019,B
500628475,1019,A
500628718,1019,A
500628721,1019,B
500628722,1019,B
500628949,1019,A
500628950,1019,B
500629040,1019,A
500630038,1019,A
500630226,1019,B
500630557,1019,C
500630558,1019,B
500630560,1019,A
500630884,1019,B
500630886,1019,C
500630888,1019,B
500630889,1019,B
500630890,1019,A
500630897,1019,B
500631038,1019,A
500631215,1019,B
500631217,1019,B
500631422,1019,B
500631654,1019,B
500631655,1019,A
500631656,1019,B
500631827,1019,B
500631829,1019,B
500631832,1019,B
500632393,1019,B
500632394,1019,B
500632622,1019,A
500632624,1019,B
500632626,1019,B
500632627,1019,A
500632629,1019,B
500632819,1019,C
500632988,1019,B
500632995,1019,A
500633174,1019,A
500635636,1019,B
500633404,1019,B
500633573,1019,A
500634575,1019,B
500634578,1019,A
500634580,1019,A
500634834,1019,B
500635241,1019,A
500635242,1019,C
500635463,1019,B
500635464,1019,B
500635468,1019,B
500635639,1019,B
500635824,1019,A
500638112,1019,A
500636148,1019,A
500636149,1019,A
500636942,1019,B
500637111,1019,B
500637113,1019,B
500637309,1019,A
500637311,1019,C
500637474,1019,B
500638113,1019,B
500637905,1019,A
500637907,1019,A
500638304,1019,B
500638629,1019,A
500638904,1019,B
500639272,1019,B
500642166,1019,B
500639274,1019,B
500639276,1019,B
500639279,1019,B
500639281,1019,B
500639477,1019,A
500639479,1019,B
500639481,1019,B
500639489,1019,A
500639491,1019,A
500639670,1019,B
500639830,1019,C
500639832,1019,C
500640059,1019,B
500640061,1019,C
500640062,1019,B
500640248,1019,C
500640389,1019,A
500640397,1019,B
500640398,1019,B
500640603,1019,B
500640796,1019,B
500640801,1019,A
500641213,1019,A
500641214,1019,C
500641412,1019,B
500641421,1019,B
500641584,1019,A
500641829,1019,B
500642008,1019,B
500642378,1019,B
500642379,1019,A
500642628,1019,B
500642630,1019,B
500642875,1019,A
500643070,1019,A
500643071,1019,B
500643235,1019,A
500643358,1019,A
500643360,1019,A
500643363,1019,A
500643365,1019,B
500643528,1019,B
500643530,1019,B
500643748,1019,A
500644256,1019,B
500644384,1019,A
500646253,1019,B
500646465,1019,A
500646573,1019,B
500646759,1019,A
500646762,1019,A
500646767,1019,B
500647018,1019,B
500647589,1019,D
500647780,1019,A
500647783,1019,A
500647785,1019,B
500647786,1019,A
500647787,1019,B
500647789,1019,B
500647792,1019,A
500647981,1019,B
500647982,1019,B
500649436,1019,C
500649438,1019,A
500652390,1019,B
500649440,1019,C
500649603,1019,B
500649605,1019,B
500649791,1019,A
500649792,1019,B
500649794,1019,A
500649936,1019,A
500650487,1019,A
500650494,1019,A
500651005,1019,A
500651009,1019,C
500651421,1019,B
500651602,1019,B
500651603,1019,B
500651604,1019,A
500651741,1019,B
500651745,1019,B
500652011,1019,C
500652012,1019,A
500652014,1019,B
500652394,1019,B
500652726,1019,B
500652917,1019,B
500652918,1019,B
500656621,1019,B
500653063,1019,B
500653215,1019,A
500653393,1019,A
500653761,1019,B
500653764,1019,B
500654301,1019,C
500654308,1019,B
500654309,1019,B
500654310,1019,B
500654506,1019,B
500654508,1019,B
500654510,1019,A
500654665,1019,B
500654670,1019,A
500654871,1019,A
500655216,1019,D
500655219,1019,B
500655405,1019,A
500655410,1019,C
500655412,1019,A
500655600,1019,B
500655602,1019,B
500655774,1019,C
500655985,1019,D
500655987,1019,B
500655988,1019,B
500655989,1019,A
500655990,1019,A
500656265,1019,A
500656629,1019,A
500656630,1019,A
500656787,1019,B
500656961,1019,B
500656963,1019,B
500656965,1019,A
500657127,1019,E
500657510,1019,B
500657644,1019,B
500657793,1019,A
500658330,1019,B
500658474,1019,B
500658569,1019,C
500658706,1019,B
500658707,1019,B
500658712,1019,B
500658714,1019,B
500658723,1019,A
500658953,1019,B
500659235,1019,A
500659240,1019,B
500659427,1019,A
500659605,1019,A
500660060,1019,B
500660064,1019,B
500660065,1019,B
500660067,1019,B
500660161,1019,B
500660163,1019,A
500660164,1019,B
500660346,1019,B
500660749,1019,A
500660940,1019,B
500661055,1019,A
500661058,1019,B
500661059,1019,C
500661062,1019,B
500661064,1019,C
500661228,1019,B
500661231,1019,A
500661232,1019,C
500661237,1019,B
500661238,1019,A
500661408,1019,A
500661562,1019,B
500661563,1019,A
500661749,1019,B
500661750,1019,A
500661751,1019,A
500661752,1019,B
500661929,1019,A
500661931,1019,B
500661934,1019,B
500662090,1019,B
500662393,1019,A
500662246,1019,B
500662247,1019,A
500662398,1019,B
500662399,1019,A
500662401,1019,B
500662566,1019,A
500662568,1019,B
500662571,1019,A
500662572,1019,C
500662577,1019,B
500662579,1019,A
500662878,1019,B
500663237,1019,B
500663451,1019,C
500663624,1019,C
500663774,1019,B
500663775,1019,A
500663778,1019,B
500663952,1019,C
500663955,1019,B
500664116,1019,C
500664299,1019,B
500664303,1019,A
500664305,1019,B
500664463,1019,B
500664628,1019,B
500664810,1019,A
500665020,1019,A
500665021,1019,A
500665451,1019,A
500665452,1019,A
500665581,1019,A
500665584,1019,B
500665585,1019,A
500665588,1019,B
500665591,1019,B
500665594,1019,A
500665795,1019,A
500665796,1019,A
500665797,1019,A
500666255,1019,A
500666260,1019,A
500667794,1019,A
500667796,1019,A
500667799,1019,B
500668155,1019,B
500668344,1019,B
500668534,1019,C
500668537,1019,B
500668847,1019,B
500669010,1019,B
500669400,1019,C
500669597,1019,A
500670069,1019,A
500670070,1019,B
500670073,1019,B
500670075,1019,B
500670076,1019,A
500734391,1019,A
500734396,1019,B
500734604,1019,B
500739850,1019,B
500734605,1019,A
500734610,1019,C
500734611,1019,E
500739851,1019,A
500734763,1019,B
500734764,1019,A
500734882,1019,B
500735095,1019,B
500735420,1019,B
500735422,1019,A
500735635,1019,B
500735856,1019,A
500736041,1019,B
500736201,1019,A
500736696,1019,B
500736893,1019,A
500737039,1019,A
500737040,1019,B
500737042,1019,A
500737043,1019,A
500737234,1019,B
500737241,1019,B
500737521,1019,B
500737710,1019,B
500737711,1019,B
500737712,1019,B
500737713,1019,B
500737717,1019,B
500737854,1019,B
500738046,1019,A
500738049,1019,B
500738054,1019,B
500738057,1019,B
500738064,1019,B
500738068,1019,B
500738069,1019,B
500738633,1019,A
500738762,1019,B
500738932,1019,B
500739194,1019,B
500739195,1019,B
500739697,1019,B
500739704,1019,B
500739858,1019,B
500740167,1019,A
500740169,1019,D
500740171,1019,B
500740177,1019,A
500740487,1019,A
500740492,1019,A
500740493,1019,B
500747000,1019,A
500740682,1019,A
500740683,1019,B
500740685,1019,B
500740842,1019,C
500740843,1019,B
500741171,1019,B
500741290,1019,A
500741530,1019,A
500741707,1019,A
500741711,1019,A
500741716,1019,B
500741717,1019,B
500741719,1019,A
500742341,1019,B
500742343,1019,B
500742345,1019,B
500742502,1019,A
500742509,1019,B
500742511,1019,B
500742516,1019,B
500742711,1019,A
500742908,1019,B
500747004,1019,B
500743297,1019,B
500743301,1019,B
500743486,1019,B
500743487,1019,0
500743489,1019,B
500743676,1019,B
500743858,1019,C
500743862,1019,B
500743863,1019,B
500743870,1019,A
500744038,1019,A
500744047,1019,A
500744049,1019,B
500744050,1019,B
500744239,1019,A
500744241,1019,C
500744879,1019,B
500744884,1019,A
500745131,1019,B
500745134,1019,B
500745138,1019,C
500745140,1019,A
500745507,1019,A
500745657,1019,A
500745785,1019,B
500745788,1019,C
500745795,1019,A
500745796,1019,B
500745913,1019,B
500745916,1019,A
500745924,1019,B
500746870,1019,B
500747007,1019,B
500747179,1019,A
500747766,1019,A
500747914,1019,A
500747919,1019,B
500748124,1019,B
500755356,1019,B
500748292,1019,B
500748294,1019,B
500748486,1019,A
500748487,1019,A
500748490,1019,B
500748491,1019,B
500748492,1019,A
500748665,1019,A
500748833,1019,B
500749062,1019,A
500749063,1019,A
500749739,1019,B
500749741,1019,B
500749744,1019,B
500749927,1019,B
500750098,1019,B
500750505,1019,A
500750506,1019,B
500751851,1019,A
500753710,1019,B
500753711,1019,A
500753712,1019,B
500754034,1019,A
500754193,1019,A
500754323,1019,B
