             BARCODE  INDEX     DATE     S.TIME    E.TIME   CYCLE             JOB        RESULT       USER          LOTINFO        MACHINE              SIDE        ,,,,,,,,,,,,,,,,,,,,
                M4634596 24878 11/10/2020   16:56:38  16:56:46      8   A5E41637164-04-TOP     GOOD           SV              KOHYOUNG T,,,,,,,,,,,,,,,,,,,,
Component ID,Volume(%),Height(um),Area(%),OffsetX(%),OffsetY(%),Volume(um3),Area(um2),Result,PinNumber,Pad Verification,Shape,Library_Name,Vol_Min(%),Vol_Max(%),Height_Low(um),Height_High(um),Area_Min(%),Area_Max(%),OffsetX_Error(mm),OffsetY_Error(mm)
1:C618_03,87.544,121.375,86.553,0.71,-2.165,50393670,415191,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C617_03,90.591,115.07,94.472,1.632,-0.985,52147100,453177,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C1107_03,93.837,116.754,96.446,-0.093,-0.488,389156200,3333142,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C1107_03,89.331,113.103,94.779,-0.485,-0.144,370471400,3275535,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C902_03,102.158,126.208,97.133,-0.083,0.128,239886100,1900724,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R1106_03,116.38,125.867,110.956,0.372,-1.288,159764300,1269312,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C1108_03,101.681,125.298,97.381,-0.398,-0.554,58531000,467134,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:L901_03,113.146,124.231,109.293,0.234,-0.507,441400100,3553060,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C24_03,82.331,113.605,86.966,-0.306,-0.648,47392770,417173,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C24_03,77.583,108.176,86.063,-0.388,-0.137,44659260,412840,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H251_03,103.719,128.904,96.554,0.572,1.307,63591380,493324,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H250_03,102.125,122.099,100.369,0.598,0.438,62614100,512815,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H210_03,105.874,121.297,104.742,1.117,-1.604,64912670,535157,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H211_03,102.353,117.885,104.189,1.275,-2.494,62753900,532332,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N281_03,99.855,119.026,100.672,-1.852,0.085,120141500,1009374,GOOD,7,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N281_03,98.359,119.571,98.712,-0.081,-0.181,118342500,989722,GOOD,6,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N281_03,101.134,122.686,98.919,-1.734,-0.446,121680300,991800,GOOD,5,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N280_03,104.615,126.951,98.887,-0.242,-0.872,125868500,991472,GOOD,8,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N280_03,100.509,122.857,98.172,-1.873,0.003,120929300,984309,GOOD,7,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N280_03,107.39,127.716,100.902,-0.061,-0.264,129207300,1011678,GOOD,6,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N280_03,91.501,111.814,98.2,-1.675,-0.53,110090300,984589,GOOD,5,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N281_03,98.587,118.912,99.489,-0.183,-0.791,118616100,997513,GOOD,8,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,84.924,109.584,92.996,0.316,0.049,48885020,446098,GOOD,,,0.0um,PART1,45,200,60,230,60,170,0.18,0.18
1:00,91.95,129.057,85.497,-0.78,-2,52929540,410127,GOOD,,,0.0um,PART1,45,200,60,230,60,170,0.18,0.18
1:00,89.794,127.272,84.663,0.145,-0.806,51688530,406126,GOOD,,,0.0um,PART1,45,200,60,230,60,170,0.18,0.18
1:V903_03,97.807,116.298,100.92,0.489,-0.25,506661100,4356583,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,87.586,131.744,99.723,-1.425,-0.491,55025780,417671,GOOD,,,45.5um,PART10,45,200,60,230,60,170,0.18,0.18
1:00,84.888,124.128,102.582,-0.081,0.742,53330820,429646,GOOD,,,36.6um,PART10,45,200,60,230,60,170,0.18,0.18
1:00,87.833,129.974,101.367,-0.134,-2.063,55181310,424558,GOOD,,,63.2um,PART10,45,200,60,230,60,170,0.18,0.18
1:D1_03,90.236,111.132,97.436,1.87,-0.691,32345110,291051,GOOD,80,,43.8um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,87.489,104.176,100.778,1.949,-0.821,31360550,301033,GOOD,79,,57.6um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,91.195,106.19,103.056,2.902,-0.95,32689060,307836,GOOD,78,,35.8um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,97.787,113.224,103.64,2.556,-1.08,35051780,309580,GOOD,77,,41.0um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,90.479,108.648,99.933,2.646,0.272,32432250,298507,GOOD,76,,69.9um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,91.72,106.749,103.105,2.739,0.142,32876920,307983,GOOD,75,,48.4um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,90.758,104.528,104.192,2.396,0.011,32532150,311230,GOOD,74,,34.9um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,92.502,108.408,102.394,2.496,-0.119,33157440,305859,GOOD,73,,42.5um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,87.714,105.735,99.548,3.466,-0.249,31441090,297358,GOOD,72,,35.6um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,87.261,109.013,96.056,3.572,-0.38,31278670,286927,GOOD,71,,49.7um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,86.992,107.412,97.187,3.25,-0.51,31182500,290307,GOOD,70,,34.0um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,90.757,110.465,98.59,3.359,-0.641,32531720,294498,GOOD,69,,39.8um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,88.054,107.393,98.391,3.037,-0.772,31563050,293903,GOOD,68,,37.4um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,89.45,108.42,99.004,3.164,-0.903,32063290,295732,GOOD,67,,35.1um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,89.672,104.705,102.772,3.284,-1.033,32143060,306987,GOOD,66,,49.4um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,94.598,110.449,102.779,-0.073,0.319,33908750,307009,GOOD,65,,65.4um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,90.05,108.421,99.668,0.016,0.188,32278600,297716,GOOD,64,,63.2um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,88.993,109.013,97.963,0.027,0.057,31899760,292624,GOOD,63,,52.5um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,89.094,109.506,97.632,0.164,-0.074,31935880,291636,GOOD,62,,39.2um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,95.096,107.7,105.956,3.961,-0.205,34087100,316499,GOOD,61,,45.3um,,45,200,60,230,60,170,0.18,0.18
1:R1114_03,99.455,121.838,97.954,0.418,-1.756,49985790,410263,GOOD,2,,57.1um,,45,200,60,230,60,170,0.18,0.18
1:C1109_03,103.979,128.436,97.149,0.533,0.595,244161000,1901039,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R265_03,100.239,118.829,101.227,0.713,1.918,50379980,423971,GOOD,1,,52.7um,,45,200,60,230,60,170,0.18,0.18
1:00,94.177,124.466,90.798,0.118,-0.34,54211700,435555,GOOD,,,0.0um,PART1,45,200,60,230,60,170,0.18,0.18
1:R1106_03,108.603,118.949,109.562,-0.284,0.968,149087900,1253372,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H251_03,103.285,123.464,100.387,1.084,1.428,63325650,512907,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H250_03,104.537,122.615,102.308,1.112,0.565,64093010,522719,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H210_03,105.982,118.28,107.523,1.964,-1.363,64979270,549367,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H211_03,101.534,115.772,105.242,1.811,-2.251,62251640,537711,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,87.049,127.992,102.017,-1.067,-2.085,54688260,427279,GOOD,,,48.5um,PART10,45,200,60,230,60,170,0.18,0.18
1:R1113_03,97.16,116.867,99.765,0.278,2.007,48832700,417850,GOOD,1,,43.4um,,45,200,60,230,60,170,0.18,0.18
1:N1_03,111.056,125.604,106.101,0.247,-1.659,133618300,1063807,GOOD,5,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N1_03,103.57,121.344,102.423,0.541,-1.227,124611300,1026928,GOOD,4,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R287_03,106.818,125.134,102.435,-0.772,-2.193,53686410,429031,GOOD,2,,55.0um,,45,200,60,230,60,170,0.18,0.18
1:00,86.651,127.587,101.872,1.241,2.113,54438150,426674,GOOD,,,43.3um,PART10,45,200,60,230,60,170,0.18,0.18
1:00,109.35,129.506,101.324,-1.008,2.902,39196560,302662,GOOD,,,36.6um,PART22,45,200,60,230,60,170,0.18,0.18
1:00,98.66,111.825,105.872,-0.42,-1.746,35364740,316250,GOOD,,,42.2um,PART22,45,200,60,230,60,170,0.18,0.18
1:R260_03,104.419,122.059,102.658,2.006,0.198,143344600,1174389,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R260_03,102.037,120.714,101.433,1.053,-0.297,140073700,1160377,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,108.292,129.975,99.981,-0.881,1.956,38817480,298653,GOOD,,,45.6um,PART22,45,200,60,230,60,170,0.18,0.18
1:00,96.436,109.385,105.794,-0.293,-1.99,34567460,316017,GOOD,,,45.2um,PART22,45,200,60,230,60,170,0.18,0.18
1:L901_03,114.751,124.241,110.834,0.013,-0.385,447659100,3603155,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R281_03,99.57,120.846,98.874,0.637,-1.033,50044000,414115,GOOD,1,,53.4um,,45,200,60,230,60,170,0.18,0.18
1:U280_03,116.773,126.347,110.907,-8.876,0.409,54088980,428098,GOOD,1,,68.2um,,45,200,60,230,60,170,0.18,0.18
1:U280_03,109.2,125.767,104.192,-7.263,0.239,50581330,402182,GOOD,2,,82.8um,,45,200,60,230,60,170,0.18,0.18
1:U280_03,100.172,116.609,103.085,-2.438,0.069,46399700,397907,GOOD,3,,38.2um,,45,200,60,230,60,170,0.18,0.18
1:U280_03,105.091,115.44,109.242,-6.294,-0.102,48677820,421674,GOOD,4,,53.0um,,45,200,60,230,60,170,0.18,0.18
1:U280_03,107.906,127.136,101.849,-1.27,-0.273,49981700,393136,GOOD,5,,80.4um,,45,200,60,230,60,170,0.18,0.18
1:U280_03,105.145,119.039,105.994,-3.893,1.038,48703140,409137,GOOD,6,,81.0um,,45,200,60,230,60,170,0.18,0.18
1:U280_03,102.159,122.751,99.87,0.571,0.866,47320120,385497,GOOD,7,,96.2um,,45,200,60,230,60,170,0.18,0.18
1:H261_03,104.845,128.239,98.109,-0.503,1.572,64281850,501268,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H260_03,106.051,122.04,104.278,-0.473,0.715,65020990,532786,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H220_03,100.314,117.563,102.393,0.401,-1.084,61503740,523156,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H221_03,101.2,113.724,106.784,0.252,-1.969,62047000,545592,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C283_03,93.905,127.409,88.444,0.69,-1.827,54055020,424264,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R1105_03,109.413,118.628,110.679,-0.471,0.002,150199900,1266145,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N1_03,105.701,122.949,103.166,-0.639,-1.474,127175300,1034375,GOOD,6,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N1_03,102.001,123.725,98.931,-0.342,-1.029,122724000,991914,GOOD,3,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R1105_03,103.547,119.072,104.354,-0.29,-0.572,142147600,1193795,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,103.765,127.126,97.948,-0.756,1.94,37194480,292579,GOOD,,,35.8um,PART22,45,200,60,230,60,170,0.18,0.18
1:00,98.306,112.195,105.145,-0.165,-0.531,35238010,314078,GOOD,,,42.3um,PART22,45,200,60,230,60,170,0.18,0.18
1:00,98.5,121.672,97.147,0.662,2.806,29060020,238839,GOOD,,,70.5um,PART6,45,200,60,230,60,170,0.18,0.18
1:00,94.49,111.66,101.548,0.477,1.582,27876850,249660,GOOD,,,34.6um,PART6,45,200,60,230,60,170,0.18,0.18
1:C1109_03,96.503,124.216,93.227,0.042,0.986,226606300,1824287,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R205_03,99.567,117.08,102.05,-1.738,0.029,50042300,427421,GOOD,1,,70.9um,,45,200,60,230,60,170,0.18,0.18
1:R205_03,101.9,111.88,109.296,-1.949,-0.518,51214950,457769,GOOD,2,,63.2um,,45,200,60,230,60,170,0.18,0.18
1:00,78.287,118.501,99.097,0.207,1.661,49183760,415049,GOOD,,,31.6um,PART10,45,200,60,230,60,170,0.18,0.18
1:00,84.811,127.939,99.435,-0.252,-2.061,53282210,416466,GOOD,,,38.9um,PART10,45,200,60,230,60,170,0.18,0.18
1:00,106.35,127.28,100.267,-0.63,2.337,38121150,299506,GOOD,,,41.4um,PART22,45,200,60,230,60,170,0.18,0.18
1:00,94.465,109.217,103.792,-0.038,-0.722,33861000,310035,GOOD,,,31.7um,PART22,45,200,60,230,60,170,0.18,0.18
1:R89_03,102.322,112.187,109.448,-1.179,0.168,51426920,458406,GOOD,2,,33.4um,,45,200,60,230,60,170,0.18,0.18
1:R89_03,98.908,107.692,110.212,-1.541,-0.343,49711010,461602,GOOD,1,,36.6um,,45,200,60,230,60,170,0.18,0.18
1:V903_03,98.304,116.656,101.122,0.123,-0.207,509235400,4365291,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,97.281,112.244,104.003,0.494,3.009,28700320,255697,GOOD,,,36.7um,PART6,45,200,60,230,60,170,0.18,0.18
1:00,98.279,110.945,106.3,0.886,1.784,28994770,261343,GOOD,,,33.9um,PART6,45,200,60,230,60,170,0.18,0.18
1:R1001_03,101.318,122.871,98.95,-0.133,-1.344,139086600,1131969,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C293_03,96.749,121.518,95.541,0.411,-1.022,227185700,1869566,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R901_03,100.106,120.625,99.588,0.169,1.331,50313400,417106,GOOD,1,,36.3um,,45,200,60,230,60,170,0.18,0.18
1:00,98.162,126.122,93.397,-0.504,2.227,35186310,278986,GOOD,,,35.0um,PART22,45,200,60,230,60,170,0.18,0.18
1:00,98.692,115.417,102.611,0.089,-0.515,35376060,306507,GOOD,,,29.1um,PART22,45,200,60,230,60,170,0.18,0.18
1:C1031_03,92.709,121.698,91.415,0.126,-0.616,53366340,438516,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R291_03,105.32,125.393,100.791,1.982,0.897,52933940,422144,GOOD,2,,43.6um,,45,200,60,230,60,170,0.18,0.18
1:R286_03,109.032,125.899,103.923,0.054,-0.52,54799280,435263,GOOD,2,,64.7um,,45,200,60,230,60,170,0.18,0.18
1:N200_03,106.877,122.112,105.029,1.449,-0.151,49505410,405410,GOOD,1,,110.1um,,45,200,60,230,60,170,0.18,0.18
1:N200_03,101.086,122.253,99.223,4.979,-0.324,46822770,382998,GOOD,2,,60.3um,,45,200,60,230,60,170,0.18,0.18
1:N200_03,107.393,125.959,102.313,2.046,-0.497,49744500,394926,GOOD,3,,99.8um,,45,200,60,230,60,170,0.18,0.18
1:N200_03,107.564,122.816,105.097,6.049,-0.669,49823350,405675,GOOD,4,,38.4um,,45,200,60,230,60,170,0.18,0.18
1:N200_03,111.052,123.982,107.485,2.924,-0.841,51439280,414892,GOOD,5,,41.9um,,45,200,60,230,60,170,0.18,0.18
1:N200_03,109.661,121.137,108.632,6.475,-1.014,50794680,419317,GOOD,6,,41.9um,,45,200,60,230,60,170,0.18,0.18
1:N200_03,114.812,128.1,107.552,3.82,0.297,53180530,415150,GOOD,7,,53.3um,,45,200,60,230,60,170,0.18,0.18
1:N200_03,110.466,123.664,107.193,6.587,0.125,51167740,413765,GOOD,8,,66.4um,,45,200,60,230,60,170,0.18,0.18
1:N200_03,110.198,122.523,107.928,3.582,-0.046,51043420,416602,GOOD,9,,51.7um,,45,200,60,230,60,170,0.18,0.18
1:N200_03,110.079,126.242,104.636,7.053,-0.218,50988370,403895,GOOD,10,,72.7um,,45,200,60,230,60,170,0.18,0.18
1:N200_03,110.327,127.15,104.123,5.113,-0.389,51103120,401913,GOOD,11,,45.9um,,45,200,60,230,60,170,0.18,0.18
1:N200_03,102.751,114.579,107.612,7.218,-0.56,47594070,415381,GOOD,12,,51.4um,,45,200,60,230,60,170,0.18,0.18
1:N200_03,106.294,124.327,102.595,4.336,-0.73,49235170,396015,GOOD,13,,89.8um,,45,200,60,230,60,170,0.18,0.18
1:N200_03,110.378,124.4,106.474,-5.027,-0.031,51126950,410988,GOOD,14,,60.5um,,45,200,60,230,60,170,0.18,0.18
1:H261_03,107.668,125.863,102.652,0.005,1.708,66012600,524480,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H260_03,106.492,123.587,103.401,0.037,0.855,65291530,528303,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H220_03,100.456,114.182,105.575,0.619,-0.829,61590860,539410,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H221_03,99.293,115.607,103.066,1.1,-1.712,60877920,526593,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N1_03,105.75,123.493,102.759,-0.383,-1.284,127234400,1030295,GOOD,7,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N1_03,106.774,126.636,101.179,-0.081,-0.828,128466100,1014453,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C916_03,95.324,118.229,96.752,-0.124,-0.155,395324700,3343730,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:K260_03,74.894,121.766,73.808,-0.458,-1.497,144485100,1186580,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:K260_03,75.989,119.725,76.164,-0.347,0.359,146597800,1224452,GOOD,8,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,80.409,118.178,102.061,1.168,-0.806,50517200,427466,GOOD,,,33.4um,PART10,45,200,60,230,60,170,0.18,0.18
1:00,83.386,114.265,87.572,1.198,-1.644,48000050,420078,GOOD,,,0.0um,PART1,45,200,60,230,60,170,0.18,0.18
1:00,103.902,126.588,98.495,-0.378,1.933,37243830,294214,GOOD,,,29.5um,PART22,45,200,60,230,60,170,0.18,0.18
1:00,96.675,109.725,105.727,0.217,-0.751,34653020,315817,GOOD,,,40.4um,PART22,45,200,60,230,60,170,0.18,0.18
1:V1005_03,103.822,128.456,96.987,1.184,0.56,103863000,808547,GOOD,NC,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,98.206,120.308,97.954,0.899,3.213,28973090,240825,GOOD,,,51.1um,PART6,45,200,60,230,60,170,0.18,0.18
1:00,100.494,113.027,106.694,2.01,1.988,29648090,262311,GOOD,,,36.1um,PART6,45,200,60,230,60,170,0.18,0.18
1:N280_03,108.075,127.935,101.372,-0.571,-0.091,130032400,1016391,GOOD,3,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N280_03,95.375,118.341,96.711,-2.182,-0.352,114751300,969664,GOOD,4,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N281_03,101.213,120.843,100.507,-2.388,0.222,121775200,1007718,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N281_03,101.023,121.093,100.112,-0.611,-0.037,121547400,1003757,GOOD,3,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N281_03,97.706,118.863,98.641,-2.26,-0.296,117556100,989008,GOOD,4,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N280_03,94.829,118.278,96.209,-0.76,-0.712,114094900,964631,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N280_03,95.182,117.607,97.119,-2.387,0.169,114519500,973751,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N281_03,102.949,121.671,101.535,-0.725,-0.661,123864000,1018023,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,103.338,128.784,96.289,-0.253,2.086,37041380,287625,GOOD,,,39.7um,PART22,45,200,60,230,60,170,0.18,0.18
1:00,94.94,110.695,102.921,0.343,0.492,34031440,307434,GOOD,,,31.4um,PART22,45,200,60,230,60,170,0.18,0.18
1:00,106.925,118.344,108.42,1.447,3.42,31545400,266556,GOOD,,,35.3um,PART6,45,200,60,230,60,170,0.18,0.18
1:00,102.703,112.312,109.734,1.846,2.194,30300060,269785,GOOD,,,34.9um,PART6,45,200,60,230,60,170,0.18,0.18
1:00,103.318,128.656,96.366,-0.127,1.795,37034280,287855,GOOD,,,49.5um,PART22,45,200,60,230,60,170,0.18,0.18
1:00,92.382,111.102,99.781,0.47,-0.642,33114270,298053,GOOD,,,41.2um,PART22,45,200,60,230,60,170,0.18,0.18
1:00,96.223,128.502,89.856,0.63,0.045,55389340,431038,GOOD,,,0.0um,PART1,45,200,60,230,60,170,0.18,0.18
1:N1_03,111.297,128.71,103.765,-0.127,-1.093,133908500,1040390,GOOD,8,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N1_03,104.232,124.418,100.531,0.179,-0.627,125408100,1007959,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:V1005_03,102.864,123.735,99.76,1.188,0.157,102904900,831659,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,85.626,123.342,104.132,0.693,1.076,53794270,436141,GOOD,,,41.2um,PART10,45,200,60,230,60,170,0.18,0.18
1:C288_03,93.475,116.241,96.499,-0.608,0.313,219497900,1888306,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C288_03,91.916,119.91,91.985,0.274,-0.182,215835000,1799980,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,82.651,124.325,99.72,-1.424,-0.377,51925580,417660,GOOD,,,42.1um,PART10,45,200,60,230,60,170,0.18,0.18
1:00,85.877,129.206,99.697,0.491,0.988,53951900,417564,GOOD,,,31.8um,PART10,45,200,60,230,60,170,0.18,0.18
1:H271_03,110.948,134.838,98.739,0.582,1.868,68023840,504486,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H270_03,110.418,131.353,100.874,0.617,1.021,67698680,515394,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H230_03,102.218,116.259,105.507,1.224,-0.533,62671120,539063,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H231_03,107.791,116.807,110.738,1.396,-1.413,66088190,565792,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R1001_03,110.064,128.048,103.147,0.354,-1.086,151093800,1179982,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,98.128,125.397,93.905,-0.003,3.254,35174180,280502,GOOD,,,31.6um,PART22,45,200,60,230,60,170,0.18,0.18
1:00,98.279,113.399,104,0.596,1.138,35227990,310657,GOOD,,,44.2um,PART22,45,200,60,230,60,170,0.18,0.18
1:R261_03,108.322,124.011,104.818,0.814,0.455,148701500,1199100,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R261_03,98.868,119.577,99.217,0.196,-0.029,135723300,1135030,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,99.354,123.005,96.927,1.504,-0.745,233302500,1896693,GOOD,,,0.0um,PART3,45,200,60,230,60,170,0.18,0.18
1:00,91.062,111.944,97.615,0.801,-0.265,213829600,1910154,GOOD,,,0.0um,PART3,45,200,60,230,60,170,0.18,0.18
1:V1005_03,101.039,125.242,96.81,-0.238,0.52,101078400,807068,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,99.139,126.924,93.731,0.122,3.097,35536260,279982,GOOD,,,55.0um,PART22,45,200,60,230,60,170,0.18,0.18
1:00,95.484,110.101,104.069,0.723,1.429,34226360,310864,GOOD,,,44.5um,PART22,45,200,60,230,60,170,0.18,0.18
1:00,106.98,137.255,93.531,0.96,-1.246,30122430,219463,GOOD,,,50.7um,PART17,45,200,60,230,60,170,0.18,0.18
1:C293_03,95.776,122.29,93.983,-0.083,-0.992,224899400,1839072,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:K200_03,71.144,113.009,75.545,0.247,0.553,137249700,1214502,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:K200_03,73.4,119.181,73.905,0.508,-0.027,141603400,1188143,GOOD,8,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R902_03,109.465,122.864,106.913,-2.313,0.657,55016860,447788,GOOD,1,,60.2um,,45,200,60,230,60,170,0.18,0.18
1:R902_03,95.691,112.067,102.465,-2.216,0.116,48094280,429157,GOOD,2,,69.4um,,45,200,60,230,60,170,0.18,0.18
1:00,100.627,126.215,95.672,0.246,3.127,36069720,285781,GOOD,,,31.8um,PART22,45,200,60,230,60,170,0.18,0.18
1:00,98.497,111.84,105.683,0.849,1.005,35306210,315686,GOOD,,,39.9um,PART22,45,200,60,230,60,170,0.18,0.18
1:C1032_03,93.411,126.967,88.285,-1.71,-2.793,53770500,423500,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C1033_03,91.029,118.335,92.31,-1.301,0.307,213754300,1806344,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C1033_03,86.033,106.095,97.309,-1.339,0.679,202022600,1904168,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C916_03,95.373,121.686,94.052,-0.481,-0.64,395527600,3250398,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H271_03,108.96,127.481,102.566,1.084,0.706,66804630,524036,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H270_03,109.499,133.035,98.77,1.122,-0.216,67135290,504644,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H230_03,105.752,116.312,109.106,1.752,-1.889,64838220,557452,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H231_03,107.209,115.948,110.956,1.928,-2.768,65731350,566904,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C411_03,95.246,128.345,89.054,-0.424,0.787,26818610,208958,GOOD,2,,89.7um,,45,200,60,230,60,170,0.18,0.18
1:C411_03,101.708,124.959,97.671,-0.69,0.183,28637890,229178,GOOD,1,,45.0um,,45,200,60,230,60,170,0.18,0.18
1:00,103.815,127.133,97.99,-1.112,3.358,37212540,292706,GOOD,,,35.9um,PART22,45,200,60,230,60,170,0.18,0.18
